FacilityID;NationalID;FacilityName;PostalCode;CountryName;Lat;Long;CompetentAuthorityName;StreetName;BuildingNumber;City;MainIAActivityCode;MainIASectorName;MainIAActivityName;MainIASubActivityName;MainActivityIndicator;ReportingYear;PollutantName;PollutantGroupName;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;industrial category;Manually researched activity;comment;number no value;information status;FacilityID (Niklas);industrial category (Niklas);Manually researched activity (Niklas);Umbennenungen;local deviation(<>100m);1 latest FID;1 latest Name;1 latest Jahr;2 latest FID;2 latest Name;2 latest Jahr;2 älteste FID;2 oldest Name;2 oldest Jahr;1 oldest FID;1 oldest Name;1 oldest Jahr
212853;204944;Eneco Bio Golden Raand C.V.;9936BV;Netherlands;53.31022;6.98392;The National Institute for Public Health and the Environment (RIVM);Metaalpark;20;Farmsum;5.(c);Waste and waste water management;Installations for the disposal of non-hazardous waste;;TRUE;2017;Carbon dioxide (CO2);Greenhouse gases;0;0;0;0;0;0;227000000;409000000;419000000;437000000;440000000;Installations for the disposal of non-hazardous waste;;;;;;#N/A;#N/A;;;;;;;;;;;;;;
212857;205168;Nuon Power Generation BV (Eemshaven);9979XD;Netherlands;53.44777;6.85915;The National Institute for Public Health and the Environment (RIVM);Synergieweg;11;Eemshaven;1.(c);Energy sector;Thermal power stations and other combustion installations;;TRUE;2016;Carbon dioxide (CO2);Greenhouse gases;0;0;0;0;0;0;734000000;610000000;585000000;1260000000;0;Thermal power stations and other combustion installations;;;;;;#N/A;#N/A;;;;;;;;;;;;;;
212982;12S003547;Elektrociepłownia Bielsko-Biała EC1 Blok Ciepłowniczy BC-50;43-300;Poland;49.812;19.0525;Główny Inspektorat Ochrony Środowiska;Tuwima 2;;Bielsko-Biała;1.(c);Energy sector;Thermal power stations and other combustion installations;;TRUE;2017;Carbon dioxide (CO2);Greenhouse gases;0;0;0;0;0;0;0;187000000;199000000;211000000;191000000;Thermal power stations and other combustion installations;;;;;;#N/A;#N/A;;;;;;;;;;;;;;
213192;RO7MS_61;SC KASTAMONU ROMANIA SA;545300;Romania;46.7770225;24.7389793;AGENTIA NATIONALA PENTRU PROTECTIA MEDIULUI;Ierbus nr. 37;;Reghin;6.(b);Paper and wood production processing;Industrial plants for the production of paper and board and other primary wood products;;TRUE;2017;Carbon dioxide (CO2);Greenhouse gases;0;0;0;0;0;0;0;101000000;102000000;106000000;101000000;Industrial plants for the production of paper and board and other primary wood products;;;;;;#N/A;#N/A;;;;;;;;;;;;;;
213317;1780-1118;Hedenverket;65460;Sweden;59.386471;13.572064;Länsstyrelsen i Värmlands län;Hedvägen 20;;Karlstad;1.(c);Energy sector;Thermal power stations and other combustion installations;;TRUE;2017;Carbon dioxide (CO2);Greenhouse gases;0;0;0;0;0;0;243000000;253000000;266000000;287000000;278000000;Thermal power stations and other combustion installations;;;;;;#N/A;#N/A;;;;;;;;;;;;;;
213320;2180-1129;Bomhus Energi;801 05;Sweden;60.6839;17.269302;Gävle kommun;Korsnäsvägen 181;;Gävle;1.(c);Energy sector;Thermal power stations and other combustion installations;;TRUE;2017;Carbon dioxide (CO2);Greenhouse gases;0;0;0;0;0;0;223000000;255000000;226000000;232000000;250000000;Thermal power stations and other combustion installations;;;;;;#N/A;#N/A;;;;;;;;;;;;;;
220711;06-02-B28903H003;ADM Hamburg Aktiengesellschaft Werk Hamburg;21107;Germany;53.51869443;9.952921273;Umweltbundesamt;Nippoldstraße;117;Hamburg;4.(a);Chemical industry;Chemical installations for the production on an industrial scale of basic organic chemicals, such as:;  Oxygen containing hydrocarbons;TRUE;2016;Carbon dioxide (CO2);Greenhouse gases;0;0;0;0;0;220000000;224000000;221000000;223000000;220000000;0;Chemical installations for the production on an industrial scale of basic organic chemicals, such as:;;;;;;#N/A;#N/A;;;;;;;;;;;;;;
229162;20000.00296;Stadtwerke Klagenfurt AG;9020;Austria;46.61667;14.3;BMLFUW;Pischeldorferstraße;21;Klagenfurt,01.Bez.:Innere Stadt;1.(c);Energy sector;Thermal power stations and other combustion installations;;TRUE;2007;Carbon dioxide (CO2);Greenhouse gases;147000000;0;0;0;0;0;0;0;0;0;0;Thermal power stations and other combustion installations;;;;;;#N/A;#N/A;;;;;;;;;;;;;;
229169;20000.00340;Salzburg AG f. Energie Verkehr und Telekommunikation;5020;Austria;47.8;13.033333;BMLFUW;Elisabethkai;52;Salzburg;1.(c);Energy sector;Thermal power stations and other combustion installations;;TRUE;2007;Carbon dioxide (CO2);Greenhouse gases;161000000;0;0;0;0;0;0;0;0;0;0;Thermal power stations and other combustion installations;;;;;;#N/A;#N/A;;;;;;;;;;;;;;
229170;20000.00353;EVN Wärmekraftwerke GmbH;3435;Austria;48.32739;15.932417;BMLFUW;AVN Straße;1;Dürnrohr;5.(c);Waste and waste water management;Installations for the disposal of non-hazardous waste;;TRUE;2017;Carbon dioxide (CO2);Greenhouse gases;293000000;302000000;270000000;383000000;378000000;396000000;397000000;414000000;408000000;438000000;456000000;Installations for the disposal of non-hazardous waste;;;;;229170;#N/A;#N/A;;;;;;;;;;;;;;
229177;20000.00369;SCHRETTER & CIE GmbH & Co KG;6682;Austria;47.55153;10.637861;BMLFUW;Bahnhofstraße;27;Vils;3.(c);Mineral industry;Installations for the production of:;;TRUE;2017;Carbon dioxide (CO2);Greenhouse gases;244000000;233000000;213000000;192000000;212000000;215000000;218000000;207000000;226000000;224000000;208000000;Installations for the production of:;;;;;229177;#N/A;#N/A;;;;;;;;;;;;;;
229209;20000.00139;UPM Kymmene Austria GmbH;4662;Austria;47.983334;13.816667;BMLFUW;Fabriksplatz;1;Stötten;6.(b);Paper and wood production processing;Industrial plants for the production of paper and board and other primary wood products;;TRUE;2013;Carbon dioxide (CO2);Greenhouse gases;248000000;229000000;193000000;230000000;244000000;245000000;138000000;0;0;0;0;Industrial plants for the production of paper and board and other primary wood products;;;;;229209;#N/A;#N/A;;;;;;;;;;;;;;
229213;20000.00217;Kirchdorfer Zementwerk Hofmann GmbH;4560;Austria;47.9;14;BMLFUW;Hofmannstrasse;4;Kirchdorf an der Krems;5.(a);Waste and waste water management;Installations for the recovery or disposal of hazardous waste;;TRUE;2017;Carbon dioxide (CO2);Greenhouse gases;292000000;264000000;268000000;214000000;207000000;222000000;192000000;204000000;206000000;220000000;190000000;Installations for the recovery or disposal of hazardous waste;;;;;229213;#N/A;#N/A;;;;;;;;;;;;;;
229216;20000.00100;W. Hamburger GmbH;2823;Austria;47.683334;16.133333;BMLFUW;Aspanger Straße;252;Pitten;6.(b);Paper and wood production processing;Industrial plants for the production of paper and board and other primary wood products;;TRUE;2017;Carbon dioxide (CO2);Greenhouse gases;173000000;172000000;202000000;201000000;210000000;0;0;199000000;202000000;199000000;209000000;Industrial plants for the production of paper and board and other primary wood products;;;;;229216;#N/A;#N/A;;;;;;;;;;;;;;
229265;20000.00341;Sandoz GmbH;6250;Austria;47.467304;11.979528;BMLFUW;Biochemiestraße;10;Kundl;4.(e);Chemical industry;Installations using a chemical or biological process for the production on an industrial scale of basic pharmaceutical products;;TRUE;2017;Carbon dioxide (CO2);Greenhouse gases;0;168000000;0;0;0;0;0;136000000;133000000;133000000;137000000;Installations using a chemical or biological process for the production on an industrial scale of basic pharmaceutical products;;;;;;#N/A;#N/A;;;;;;;;;;;;;;
229271;20000.00341;Sandoz GmbH;6250;Austria;47.467304;11.979528;BMLFUW;Biochemiestraße 10;10;Kundl;4.(e);Chemical industry;Installations using a chemical or biological process for the production on an industrial scale of basic pharmaceutical products;;TRUE;2013;Carbon dioxide (CO2);Greenhouse gases;172000000;0;167000000;166000000;162000000;146000000;145000000;0;0;0;0;Installations using a chemical or biological process for the production on an industrial scale of basic pharmaceutical products;;;;;229271;#N/A;#N/A;;;;;;;;;;;;;;
233088;06-09-771-0027-0001;Pfeifer Holz GmbH - Werk Unterbernbach;86556;Germany;48.52840501;11.17444747;Umweltbundesamt;Mühlenstraße;7;Kühbach;6.(b);Paper and wood production processing;Industrial plants for the production of paper and board and other primary wood products;;TRUE;2017;Carbon dioxide (CO2);Greenhouse gases;0;0;137000000;114000000;119000000;128000000;137000000;129000000;138000000;128000000;137000000;Industrial plants for the production of paper and board and other primary wood products;;;;;233088;#N/A;#N/A;;;;;;;;;;;;;;
237213;06-02-B10132A001;HKW Tiefstack;22113;Germany;53.5260858;10.06551948;Umweltbundesamt;Andreas-Meyer-Straße;8;Hamburg;1.(c);Energy sector;Thermal power stations and other combustion installations;;TRUE;2016;Carbon dioxide (CO2);Greenhouse gases;0;0;0;0;0;1250000000;1330000000;1270000000;1220000000;1300000000;0;Thermal power stations and other combustion installations;;;;;;#N/A;#N/A;;;;;;;;;;;;;;
237253;03-10-10100029340;Kämmerer Energie GmbH;49090;Germany;52.29629628;8.023455333;Umweltbundesamt;Römereschstraße;33;Osnabrück;1.(c);Energy sector;Thermal power stations and other combustion installations;;TRUE;2017;Carbon dioxide (CO2);Greenhouse gases;0;0;0;0;0;0;0;136000000;134000000;133000000;136000000;Thermal power stations and other combustion installations;;;;;;#N/A;#N/A;;;;;;;;;;;;;;
237270;06-05-100-0004303;Solvay Chlorovinyls GmbH;47495;Germany;51.56156618;6.578529962;Umweltbundesamt;Ludwigstraße;12;Rheinberg;4.(a);Chemical industry;Chemical installations for the production on an industrial scale of basic organic chemicals, such as:;  Oxygen containing hydrocarbons;TRUE;2014;Carbon dioxide (CO2);Greenhouse gases;0;0;0;0;0;0;0;102000000;0;0;0;Chemical installations for the production on an industrial scale of basic organic chemicals, such as:;;;;;;#N/A;#N/A;;;;;;;;;;;;;;
237284;06-05-100-9973329;ArcelorMittal Hochfeld GmbH Werk Ruhrort;47137;Germany;51.4608318;6.749172902;Umweltbundesamt;Vohwinkelstraße;107;Duisburg;2.(b);Productiona and processing of metals;Installations for the production of pig iron or steel (primary or secondary melting) including continuous casting;;TRUE;2017;Carbon dioxide (CO2);Greenhouse gases;0;0;0;0;0;0;0;0;0;0;257000000;Installations for the production of pig iron or steel (primary or secondary melting) including continuous casting;;;;;;#N/A;#N/A;;;;;;;;;;;;;;
237684;9681;Kraftvarmeværket;8600;Denmark;56.20073273;9.559878753;Miljøstyrelsen;Kejlstrupvej;239;Silkeborg;1.(c);Energy sector;Thermal power stations and other combustion installations;;TRUE;2016;Carbon dioxide (CO2);Greenhouse gases;0;0;0;0;0;104000000;115000000;0;0;108000000;0;Thermal power stations and other combustion installations;;;;;;#N/A;#N/A;;;;;;;;;;;;;;
237700;9792;AVV I/S Forbrændingsanlægget;9800;Denmark;57.45306505;10.0320236;miljøstyrelsen;Miljøvej;7;Hjørring;5.(b);Waste and waste water management;Installations for the incineration of non-hazardous waste in the scope of Directive 2000/76/EC of the European Parliament and of the Council of 4 December 2000 on the incineration of waste;;TRUE;2017;Carbon dioxide (CO2);Greenhouse gases;0;0;0;0;0;0;104000000;109000000;102000000;0;109000000;Installations for the incineration of non-hazardous waste in the scope of Directive 2000/76/EC of the European Parliament and of the Council of 4 December 2000 on the incineration of waste;;;;;;#N/A;#N/A;;;;;;;;;;;;;;
237710;9823;Mærsk Olie og Gas A/S (Total E&P Danmark A/S);6700;Denmark;55.71727957;4.75057605;miljøstyrelsen;Kanalen;2;Esbjerg;1.(c);Energy sector;Thermal power stations and other combustion installations;;TRUE;2017;Carbon dioxide (CO2);Greenhouse gases;0;0;0;0;0;0;0;208000000;192000000;225000000;273000000;Thermal power stations and other combustion installations;;;;;;#N/A;#N/A;;;;;;;;;;;;;;
237711;9824;Mærsk Olie og Gas A/S;6700;Denmark;55.72320351;4.80320236;miljøstyrelsen;Kanalen;2;Esbjerg;1.(c);Energy sector;Thermal power stations and other combustion installations;;TRUE;2017;Carbon dioxide (CO2);Greenhouse gases;0;0;0;0;0;0;0;138000000;156000000;145000000;137000000;Thermal power stations and other combustion installations;;;;;;#N/A;#N/A;;;;;;;;;;;;;;
237712;9828;Mærsk Olie og Gas A/S;6700;Denmark;55.5815499;4.76022128;miljøstyrelsen;Kanalen;2;Esbjerg;1.(c);Energy sector;Thermal power stations and other combustion installations;;TRUE;2017;Carbon dioxide (CO2);Greenhouse gases;0;0;0;0;0;0;0;227000000;226000000;196000000;185000000;Thermal power stations and other combustion installations;;;;;;#N/A;#N/A;;;;;;;;;;;;;;
237713;9829;Mærsk Olie og Gas A/S;6700;Denmark;55.4807992;5.1088522;miljøstyrelsen;Kanalen;2;Esbjerg;1.(c);Energy sector;Thermal power stations and other combustion installations;;TRUE;2017;Carbon dioxide (CO2);Greenhouse gases;0;0;0;0;0;0;0;392000000;417000000;324000000;326000000;Thermal power stations and other combustion installations;;;;;;#N/A;#N/A;;;;;;;;;;;;;;
237714;9830;DONG Efterforskning og Produktions A/S;7000;Denmark;56.48459909;4.91272086;miljøstyrelsen;Kraftværksvej;53;Fredericia;1.(c);Energy sector;Thermal power stations and other combustion installations;;TRUE;2017;Carbon dioxide (CO2);Greenhouse gases;0;0;0;0;0;0;0;0;127000000;171000000;114000000;Thermal power stations and other combustion installations;;;;;;#N/A;#N/A;;;;;;;;;;;;;;
237715;9831;Hess Denmark ApS;1100;Denmark;56.09764404;4.22078695;miljøstyrelsen;Østergade;26B;København K;1.(c);Energy sector;Thermal power stations and other combustion installations;;TRUE;2017;Carbon dioxide (CO2);Greenhouse gases;0;0;0;0;0;0;0;173000000;211000000;194000000;183000000;Thermal power stations and other combustion installations;;;;;;#N/A;#N/A;;;;;;;;;;;;;;
237716;9832;HOFOR Energiproduktion A/S Amagerværket;2300;Denmark;55.68458291;12.62610174;miljøstyrelsen;Kraftværksvej;37;København S;1.(c);Energy sector;Thermal power stations and other combustion installations;;TRUE;2017;Carbon dioxide (CO2);Greenhouse gases;0;0;0;0;0;0;0;1260000000;862000000;1110000000;961000000;Thermal power stations and other combustion installations;;;;;;#N/A;#N/A;;;;;;;;;;;;;;
239279;63404;Kaukaan Voima Oy;53200;Finland;61.06663;28.25098;Kaakkois-Suomen ELY ympäristö ja luonnonvarat;Kaukas;;LAPPEENRANTA;1.(c);Energy sector;Thermal power stations and other combustion installations;;TRUE;2016;Carbon dioxide (CO2);Greenhouse gases;0;0;0;162000000;701000000;0;0;105000000;165000000;136000000;0;Thermal power stations and other combustion installations;;;;;239279;#N/A;#N/A;;;;;;;;;;;;;;
239289;100198201;Jyväskylän Voima Oy, Keljonlahden voimalaitos;40530;Finland;62.1926;25.737;Keski-Suomen ELY ympäristö ja luonnonvarat;Keljonrannantie 276;;JYVÄSKYLÄ;1.(c);Energy sector;Thermal power stations and other combustion installations;;TRUE;2017;Carbon dioxide (CO2);Greenhouse gases;0;0;0;600000000;670000000;357000000;337000000;303000000;365000000;266000000;225000000;Thermal power stations and other combustion installations;;;;;239289;#N/A;#N/A;;;;;;;;;;;;;;
239299;100204977;NORDKALK Oyj Abp, Raahen kalkinpolttamo;92100;Finland;64.65493;24.4132;Pohjois-Pohjanmaan ELY ympäristö ja luonnonvarat;Rautaruukintie;;RAAHE;3.(c);Mineral industry;Installations for the production of:;;TRUE;2017;Carbon dioxide (CO2);Greenhouse gases;0;0;0;192000000;0;160000000;174000000;179000000;155000000;158000000;161000000;Installations for the production of:;;;;;;#N/A;#N/A;;;;;;;;;;;;;;
239300;100088039;OULUN ENERGIA OY, Laanilan ekovoimalaitos;90650;Finland;65.0357;25.5156;Pohjois-Pohjanmaan ELY ympäristö ja luonnonvarat;Typpitie 1;;OULU;1.(c);Energy sector;Thermal power stations and other combustion installations;;TRUE;2017;Carbon dioxide (CO2);Greenhouse gases;0;0;0;0;0;0;112000000;105000000;115000000;121000000;120000000;Thermal power stations and other combustion installations;;;;;;#N/A;#N/A;;;;;;;;;;;;;;
239305;100203967;Fortum Power and Heat Oy, Järvenpään voimalaitos;N/A;Finland;60.4555;25.128;Uudenmaan ELY ympäristö ja luonnonvarat;Ristinummi, Järvenpää;;FORTUM;1.(c);Energy sector;Thermal power stations and other combustion installations;;TRUE;2017;Carbon dioxide (CO2);Greenhouse gases;0;0;0;0;0;0;118000000;158000000;168000000;184000000;187000000;Thermal power stations and other combustion installations;;;;;;#N/A;#N/A;;;;;;;;;;;;;;
239311;100198358;Keravan Lämpövoima Oy, Keravan voimalaitos;04260;Finland;60.3687;25.1146;Uudenmaan ELY ympäristö ja luonnonvarat;Myllykorventie 20;;KERAVA;1.(c);Energy sector;Thermal power stations and other combustion installations;;TRUE;2017;Carbon dioxide (CO2);Greenhouse gases;0;0;0;139000000;140000000;142000000;146000000;149000000;154000000;154000000;164000000;Thermal power stations and other combustion installations;;;;;239311;#N/A;#N/A;;;;;;;;;;;;;;
239315;100215001;Vantaan Energia Oy, Jätevoimala;01200;Finland;60.261;25.1295;Uudenmaan ELY ympäristö ja luonnonvarat;Långmosseninkuja 1;;VANTAA;1.(c);Energy sector;Thermal power stations and other combustion installations;;TRUE;2017;Carbon dioxide (CO2);Greenhouse gases;0;0;0;0;0;0;0;118000000;165000000;199000000;174000000;Thermal power stations and other combustion installations;;;;;;#N/A;#N/A;;;;;;;;;;;;;;
239375;055.17386;Dalkia Biomasse Rennes (DBR);35200;France;48.11;-1.68;Ministère de la Transition Ecologique et Solidaire;lieu dit les Boedriers  la Bintinais;;RENNES;1.(c);Energy sector;Thermal power stations and other combustion installations;;TRUE;2017;Carbon dioxide (CO2);Greenhouse gases;0;0;0;0;0;0;0;107000000;110000000;111000000;103000000;Thermal power stations and other combustion installations;;;;;;#N/A;#N/A;;;;;;;;;;;;;;
239456;073.00368;EDF Production Electrique Insulaire - Etablissement de Haute Corse;20290;France;42.54;9.47;Ministère de la Transition Ecologique et Solidaire;EDF PEI - Etablissement de Haute Corse  Site de la centrale de Lucciana B  Casamozza;;LUCCIANA;1.(c);Energy sector;Thermal power stations and other combustion installations;;TRUE;2017;Carbon dioxide (CO2);Greenhouse gases;0;0;0;0;0;0;0;182000000;279000000;295000000;343000000;Thermal power stations and other combustion installations;;;;;;#N/A;#N/A;;;;;;;;;;;;;;
